source_road,target_road,distance_m,heading_diff,reason
42245,62188,22.76,144.89,distance_exceeded (22.8m > 15.0m); heading_incompatible (144.9° > 15.0°)
41955,60534,42.88,0.0,distance_exceeded (42.9m > 15.0m)
43435,55839,41.59,0.0,distance_exceeded (41.6m > 15.0m)
47784,58015,3.32,127.24,heading_incompatible (127.2° > 15.0°)
47904,63072,26.34,64.61,distance_exceeded (26.3m > 15.0m); heading_incompatible (64.6° > 15.0°)
43512,68292,27.03,16.26,distance_exceeded (27.0m > 15.0m); heading_incompatible (16.3° > 15.0°)
44199,63595,40.58,111.56,distance_exceeded (40.6m > 15.0m); heading_incompatible (111.6° > 15.0°)
48599,58760,30.12,23.18,distance_exceeded (30.1m > 15.0m); heading_incompatible (23.2° > 15.0°)
40301,66432,21.57,95.75,distance_exceeded (21.6m > 15.0m); heading_incompatible (95.7° > 15.0°)
48022,71636,37.75,3.63,distance_exceeded (37.7m > 15.0m)
48813,70007,10.36,165.8,heading_incompatible (165.8° > 15.0°)
39970,50158,15.2,0.0,distance_exceeded (15.2m > 15.0m)
49015,51691,7.04,60.63,heading_incompatible (60.6° > 15.0°)
44253,68581,30.4,0.0,distance_exceeded (30.4m > 15.0m)
46550,54428,9.54,133.54,heading_incompatible (133.5° > 15.0°)
46537,58508,0.2,97.99,heading_incompatible (98.0° > 15.0°)
46046,54698,2.48,132.32,heading_incompatible (132.3° > 15.0°)
46211,53216,22.25,31.69,distance_exceeded (22.2m > 15.0m); heading_incompatible (31.7° > 15.0°)
47014,61670,42.3,168.73,distance_exceeded (42.3m > 15.0m); heading_incompatible (168.7° > 15.0°)
47975,71593,24.49,52.59,distance_exceeded (24.5m > 15.0m); heading_incompatible (52.6° > 15.0°)
46576,58792,5.4,23.37,heading_incompatible (23.4° > 15.0°)
41157,61221,45.68,16.41,distance_exceeded (45.7m > 15.0m); heading_incompatible (16.4° > 15.0°)
43852,69079,38.86,38.86,distance_exceeded (38.9m > 15.0m); heading_incompatible (38.9° > 15.0°)
45136,58783,39.72,18.66,distance_exceeded (39.7m > 15.0m); heading_incompatible (18.7° > 15.0°)
41486,57409,44.62,0.0,distance_exceeded (44.6m > 15.0m)
40629,51731,17.15,53.83,distance_exceeded (17.1m > 15.0m); heading_incompatible (53.8° > 15.0°)
43068,66360,29.07,81.68,distance_exceeded (29.1m > 15.0m); heading_incompatible (81.7° > 15.0°)
43312,51801,42.01,0.0,distance_exceeded (42.0m > 15.0m)
45652,63934,17.22,0.0,distance_exceeded (17.2m > 15.0m)
49136,59462,37.13,161.07,distance_exceeded (37.1m > 15.0m); heading_incompatible (161.1° > 15.0°)
47123,61161,41.55,0.0,distance_exceeded (41.6m > 15.0m)
44398,50065,1.03,26.3,heading_incompatible (26.3° > 15.0°)
46523,71102,25.56,86.6,distance_exceeded (25.6m > 15.0m); heading_incompatible (86.6° > 15.0°)
46227,56463,20.32,0.0,distance_exceeded (20.3m > 15.0m)
45926,54941,45.76,21.9,distance_exceeded (45.8m > 15.0m); heading_incompatible (21.9° > 15.0°)
42322,51450,7.6,118.71,heading_incompatible (118.7° > 15.0°)
46675,50595,8.68,157.28,heading_incompatible (157.3° > 15.0°)
39831,56182,17.58,1.45,distance_exceeded (17.6m > 15.0m)
45805,54727,5.74,71.26,heading_incompatible (71.3° > 15.0°)
43008,66133,3.42,103.76,heading_incompatible (103.8° > 15.0°)
42950,65646,5.02,118.93,heading_incompatible (118.9° > 15.0°)
41985,66895,0.21,152.98,heading_incompatible (153.0° > 15.0°)
41147,54089,0.2,81.5,heading_incompatible (81.5° > 15.0°)
41714,64096,13.49,37.78,heading_incompatible (37.8° > 15.0°)
49025,68664,32.52,24.15,distance_exceeded (32.5m > 15.0m); heading_incompatible (24.2° > 15.0°)
40791,55428,36.14,6.91,distance_exceeded (36.1m > 15.0m)
48560,50330,37.08,84.55,distance_exceeded (37.1m > 15.0m); heading_incompatible (84.5° > 15.0°)
46687,69967,0.2,63.11,heading_incompatible (63.1° > 15.0°)
40529,51734,6.71,40.65,heading_incompatible (40.7° > 15.0°)
47589,64172,14.69,89.31,heading_incompatible (89.3° > 15.0°)
47044,58669,46.76,100.4,distance_exceeded (46.8m > 15.0m); heading_incompatible (100.4° > 15.0°)
44201,71941,14.23,101.28,heading_incompatible (101.3° > 15.0°)
42871,69122,0.2,94.57,heading_incompatible (94.6° > 15.0°)
41258,53202,41.38,0.0,distance_exceeded (41.4m > 15.0m)
43095,69040,42.08,0.0,distance_exceeded (42.1m > 15.0m)
45442,53354,18.44,148.63,distance_exceeded (18.4m > 15.0m); heading_incompatible (148.6° > 15.0°)
40021,60739,12.4,164.97,heading_incompatible (165.0° > 15.0°)
39939,58178,3.18,119.33,heading_incompatible (119.3° > 15.0°)
46920,61070,31.48,159.44,distance_exceeded (31.5m > 15.0m); heading_incompatible (159.4° > 15.0°)
47026,71741,17.65,0.0,distance_exceeded (17.6m > 15.0m)
45777,68549,11.9,69.88,heading_incompatible (69.9° > 15.0°)
42074,61481,25.59,177.43,distance_exceeded (25.6m > 15.0m); heading_incompatible (177.4° > 15.0°)
41448,57270,35.41,128.16,distance_exceeded (35.4m > 15.0m); heading_incompatible (128.2° > 15.0°)
42416,63013,37.28,0.0,distance_exceeded (37.3m > 15.0m)
42734,55304,7.16,18.23,heading_incompatible (18.2° > 15.0°)
43781,68619,23.34,136.6,distance_exceeded (23.3m > 15.0m); heading_incompatible (136.6° > 15.0°)
41287,55824,11.13,116.22,heading_incompatible (116.2° > 15.0°)
47636,66245,49.78,175.38,distance_exceeded (49.8m > 15.0m); heading_incompatible (175.4° > 15.0°)
41758,59200,18.58,88.08,distance_exceeded (18.6m > 15.0m); heading_incompatible (88.1° > 15.0°)
40695,71076,29.71,93.31,distance_exceeded (29.7m > 15.0m); heading_incompatible (93.3° > 15.0°)
45207,51151,24.38,153.94,distance_exceeded (24.4m > 15.0m); heading_incompatible (153.9° > 15.0°)
48716,55557,6.71,159.38,heading_incompatible (159.4° > 15.0°)
45077,67084,36.12,179.04,distance_exceeded (36.1m > 15.0m); heading_incompatible (179.0° > 15.0°)
41521,66782,41.16,0.0,distance_exceeded (41.2m > 15.0m)
45756,52395,3.15,23.03,heading_incompatible (23.0° > 15.0°)
40630,51725,32.72,0.0,distance_exceeded (32.7m > 15.0m)
41013,52614,0.2,58.42,heading_incompatible (58.4° > 15.0°)
41654,58571,36.73,108.22,distance_exceeded (36.7m > 15.0m); heading_incompatible (108.2° > 15.0°)
41063,65924,4.97,161.15,heading_incompatible (161.1° > 15.0°)
46531,66655,27.5,99.88,distance_exceeded (27.5m > 15.0m); heading_incompatible (99.9° > 15.0°)
42708,64706,24.05,0.0,distance_exceeded (24.1m > 15.0m)
47733,53470,2.75,127.76,heading_incompatible (127.8° > 15.0°)
49426,69047,27.13,123.18,distance_exceeded (27.1m > 15.0m); heading_incompatible (123.2° > 15.0°)
43486,72356,15.36,98.02,distance_exceeded (15.4m > 15.0m); heading_incompatible (98.0° > 15.0°)
40083,66278,11.02,165.89,heading_incompatible (165.9° > 15.0°)
47299,69158,14.88,83.17,heading_incompatible (83.2° > 15.0°)
45225,53320,30.33,0.0,distance_exceeded (30.3m > 15.0m)
47621,63249,19.59,142.35,distance_exceeded (19.6m > 15.0m); heading_incompatible (142.4° > 15.0°)
44866,51592,0.2,88.04,heading_incompatible (88.0° > 15.0°)
41190,55055,24.92,165.56,distance_exceeded (24.9m > 15.0m); heading_incompatible (165.6° > 15.0°)
40706,59875,1.47,22.55,heading_incompatible (22.6° > 15.0°)
41246,58538,33.71,0.0,distance_exceeded (33.7m > 15.0m)
44913,50798,27.25,12.08,distance_exceeded (27.3m > 15.0m)
48385,66598,13.41,143.72,heading_incompatible (143.7° > 15.0°)
48087,66171,29.17,93.82,distance_exceeded (29.2m > 15.0m); heading_incompatible (93.8° > 15.0°)
43534,71182,2.79,78.25,heading_incompatible (78.3° > 15.0°)
46686,59534,36.15,140.68,distance_exceeded (36.1m > 15.0m); heading_incompatible (140.7° > 15.0°)
42391,58953,28.26,74.31,distance_exceeded (28.3m > 15.0m); heading_incompatible (74.3° > 15.0°)
42292,62463,45.53,0.0,distance_exceeded (45.5m > 15.0m)
41545,66791,16.61,0.0,distance_exceeded (16.6m > 15.0m)
43778,67386,15.7,172.72,distance_exceeded (15.7m > 15.0m); heading_incompatible (172.7° > 15.0°)
41304,52371,35.14,135.91,distance_exceeded (35.1m > 15.0m); heading_incompatible (135.9° > 15.0°)
48034,57984,2.47,118.87,heading_incompatible (118.9° > 15.0°)
46296,57137,25.69,91.39,distance_exceeded (25.7m > 15.0m); heading_incompatible (91.4° > 15.0°)
41940,51666,1.45,61.47,heading_incompatible (61.5° > 15.0°)
46544,58534,43.89,20.89,distance_exceeded (43.9m > 15.0m); heading_incompatible (20.9° > 15.0°)
44217,52638,5.95,114.15,heading_incompatible (114.2° > 15.0°)
42402,63526,32.02,0.0,distance_exceeded (32.0m > 15.0m)
44041,63133,43.66,0.0,distance_exceeded (43.7m > 15.0m)
41085,53986,31.86,136.54,distance_exceeded (31.9m > 15.0m); heading_incompatible (136.5° > 15.0°)
43862,50336,23.53,91.27,distance_exceeded (23.5m > 15.0m); heading_incompatible (91.3° > 15.0°)
41798,55371,13.1,96.14,heading_incompatible (96.1° > 15.0°)
47482,63542,42.07,0.0,distance_exceeded (42.1m > 15.0m)
40187,58835,1.3,113.39,heading_incompatible (113.4° > 15.0°)
47305,64270,15.17,168.22,distance_exceeded (15.2m > 15.0m); heading_incompatible (168.2° > 15.0°)
42691,54544,4.97,112.46,heading_incompatible (112.5° > 15.0°)
41531,62059,35.2,173.38,distance_exceeded (35.2m > 15.0m); heading_incompatible (173.4° > 15.0°)
41695,50503,2.78,168.7,heading_incompatible (168.7° > 15.0°)
42450,59583,3.98,58.07,heading_incompatible (58.1° > 15.0°)
47569,65616,39.57,114.75,distance_exceeded (39.6m > 15.0m); heading_incompatible (114.8° > 15.0°)
48928,51169,0.2,92.33,heading_incompatible (92.3° > 15.0°)
42742,56049,33.26,0.0,distance_exceeded (33.3m > 15.0m)
47153,57080,18.0,177.55,distance_exceeded (18.0m > 15.0m); heading_incompatible (177.6° > 15.0°)
41604,68261,9.54,178.67,heading_incompatible (178.7° > 15.0°)
47665,68613,11.72,53.61,heading_incompatible (53.6° > 15.0°)
47807,58346,25.84,87.39,distance_exceeded (25.8m > 15.0m); heading_incompatible (87.4° > 15.0°)
47213,63873,25.9,101.49,distance_exceeded (25.9m > 15.0m); heading_incompatible (101.5° > 15.0°)
46669,70435,23.07,105.56,distance_exceeded (23.1m > 15.0m); heading_incompatible (105.6° > 15.0°)
46931,61200,0.2,108.78,heading_incompatible (108.8° > 15.0°)
48671,58542,25.38,128.88,distance_exceeded (25.4m > 15.0m); heading_incompatible (128.9° > 15.0°)
49045,65735,0.2,59.19,heading_incompatible (59.2° > 15.0°)
46520,65405,21.96,162.1,distance_exceeded (22.0m > 15.0m); heading_incompatible (162.1° > 15.0°)
46154,55649,26.46,0.0,distance_exceeded (26.5m > 15.0m)
41284,55811,43.01,0.0,distance_exceeded (43.0m > 15.0m)
40818,52168,32.58,23.76,distance_exceeded (32.6m > 15.0m); heading_incompatible (23.8° > 15.0°)
47121,57852,32.09,0.0,distance_exceeded (32.1m > 15.0m)
46979,61557,6.15,84.59,heading_incompatible (84.6° > 15.0°)
45499,53920,38.95,166.79,distance_exceeded (38.9m > 15.0m); heading_incompatible (166.8° > 15.0°)
49330,72447,11.9,25.5,heading_incompatible (25.5° > 15.0°)
43263,57846,11.63,95.97,heading_incompatible (96.0° > 15.0°)
44385,59132,0.2,60.09,heading_incompatible (60.1° > 15.0°)
46442,57824,3.21,178.24,heading_incompatible (178.2° > 15.0°)
47063,61901,35.65,76.63,distance_exceeded (35.6m > 15.0m); heading_incompatible (76.6° > 15.0°)
43270,58413,43.57,55.91,distance_exceeded (43.6m > 15.0m); heading_incompatible (55.9° > 15.0°)
47011,57348,3.6,33.77,heading_incompatible (33.8° > 15.0°)
47917,67819,23.19,0.0,distance_exceeded (23.2m > 15.0m)
48778,64927,2.28,175.19,heading_incompatible (175.2° > 15.0°)
41609,57794,19.0,149.74,distance_exceeded (19.0m > 15.0m); heading_incompatible (149.7° > 15.0°)
48448,69288,0.2,85.98,heading_incompatible (86.0° > 15.0°)
44259,65667,20.98,29.46,distance_exceeded (21.0m > 15.0m); heading_incompatible (29.5° > 15.0°)
44909,50756,5.98,169.23,heading_incompatible (169.2° > 15.0°)
45009,57035,32.75,1.17,distance_exceeded (32.7m > 15.0m)
40339,56932,3.01,149.15,heading_incompatible (149.1° > 15.0°)
43753,68689,12.97,48.51,heading_incompatible (48.5° > 15.0°)
45216,51232,17.43,102.78,distance_exceeded (17.4m > 15.0m); heading_incompatible (102.8° > 15.0°)
49107,56615,7.43,59.71,heading_incompatible (59.7° > 15.0°)
45333,67871,10.24,69.19,heading_incompatible (69.2° > 15.0°)
43451,68037,18.13,141.37,distance_exceeded (18.1m > 15.0m); heading_incompatible (141.4° > 15.0°)
47797,65150,23.34,132.06,distance_exceeded (23.3m > 15.0m); heading_incompatible (132.1° > 15.0°)
46692,59630,24.71,84.22,distance_exceeded (24.7m > 15.0m); heading_incompatible (84.2° > 15.0°)
44302,64878,0.2,35.58,heading_incompatible (35.6° > 15.0°)
48825,62116,45.4,178.53,distance_exceeded (45.4m > 15.0m); heading_incompatible (178.5° > 15.0°)
48921,50231,11.13,178.32,heading_incompatible (178.3° > 15.0°)
40012,55172,0.38,158.18,heading_incompatible (158.2° > 15.0°)
40602,63498,20.58,0.0,distance_exceeded (20.6m > 15.0m)
44037,54529,27.28,19.25,distance_exceeded (27.3m > 15.0m); heading_incompatible (19.3° > 15.0°)
44330,49988,17.52,157.6,distance_exceeded (17.5m > 15.0m); heading_incompatible (157.6° > 15.0°)
41471,57282,0.2,151.65,heading_incompatible (151.6° > 15.0°)
41792,51555,35.18,0.0,distance_exceeded (35.2m > 15.0m)
48340,70108,30.45,78.24,distance_exceeded (30.4m > 15.0m); heading_incompatible (78.2° > 15.0°)
40407,70528,24.39,0.0,distance_exceeded (24.4m > 15.0m)
41184,71056,47.42,0.01,distance_exceeded (47.4m > 15.0m)
45900,53879,45.17,0.32,distance_exceeded (45.2m > 15.0m)
49285,70447,17.58,119.92,distance_exceeded (17.6m > 15.0m); heading_incompatible (119.9° > 15.0°)
